"SEGMENTID","ONSTREETNAME","FROMSTREETNAME","TOSTREETNAME","BOROUGH_CODE","WORK_START_DATE","WORK_END_DATE","PURPOSE"
49177,"65 PLACE","68 AVENUE","DEAD END","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
48891,"60 LANE","69 AVENUE","CATALPA AVENUE","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
117905,"65 STREET","70 AVENUE","LONG ISLAND RAILROAD","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
130039,"63 PLACE","53 DRIVE","54 AVENUE","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
130040,"63 PLACE","53 DRIVE","54 AVENUE","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
130074,"53 AVENUE","62 STREET","MAURICE AVENUE","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
130108,"CLARAN COURT","65 PLACE","DEAD END","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
130109,"CLARAN COURT","65 PLACE","DEAD END","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
130109,"CLARAN COURT","65 PLACE","DEAD END","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
130243,"62 AVENUE","77 PLACE","77 STREET","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
130243,"62 AVENUE","77 PLACE","77 STREET","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
130245,"62 AVENUE","77 PLACE","78 STREET","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
130245,"62 AVENUE","77 PLACE","78 STREET","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
130246,"62 AVENUE","77 PLACE","78 STREET","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
128804,"60 LANE","71 AVENUE","MYRTLE AVENUE","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
128804,"60 LANE","71 AVENUE","MYRTLE AVENUE","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
130039,"63 PLACE","53 DRIVE","54 AVENUE","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
130250,"62 AVENUE","79 STREET","80 STREET","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
135733,"63 STREET","53 DRIVE","64 STREET","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
74289,"68 STREET","61 DRIVE","61 ROAD","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
74296,"68 STREET","61 ROAD","ELIOT AVENUE","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
109174,"62 AVENUE","77 STREET","JUNIPER BLVD NORTH","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
109174,"62 AVENUE","77 STREET","JUNIPER BLVD NORTH","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
117906,"65 STREET","LONG ISLAND RAILROAD","LONG ISLAND RAILROAD","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
117907,"65 STREET","LONG ISLAND RAILROAD","SHALER AVENUE","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
74101,"67 STREET","61 DRIVE","61 ROAD","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
130248,"62 AVENUE","78 STREET","79 STREET","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
130249,"62 AVENUE","79 STREET","80 STREET","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
130250,"62 AVENUE","79 STREET","80 STREET","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
130328,"61 ROAD","84 STREET","CALDWELL AVENUE","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
48886,"CATALPA AVENUE","60 LANE","60 STREET","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
48886,"CATALPA AVENUE","60 LANE","60 STREET","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
48889,"60 LANE","68 ROAD","CATALPA AVENUE","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
48895,"60 LANE","70 AVENUE","71 AVENUE","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
48562,"CORNELIA STREET","ONDERDONK AVENUE","SENECA AVENUE","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
48562,"CORNELIA STREET","ONDERDONK AVENUE","SENECA AVENUE","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
48775,"60 PLACE","PALMETTO STREET","WOODBINE STREET","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
48904,"60 LANE","68 AVENUE","68 ROAD","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
49055,"65 STREET","68 AVENUE","DEAD END","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
48937,"64 STREET","GATES AVENUE","LINDEN STREET","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
48937,"64 STREET","GATES AVENUE","LINDEN STREET","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
49030,"62 STREET","CATALPA AVENUE","CYPRESS HILLS STREET","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
49332,"69 PLACE","CENTRAL AVENUE","MYRTLE AVENUE","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
49332,"69 PLACE","CENTRAL AVENUE","MYRTLE AVENUE","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
49060,"PALMETTO STREET","64 STREET","TRAFFIC AVENUE","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
49061,"64 STREET","MADISON STREET","WOODBINE STREET","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
49033,"64 STREET","CATALPA AVENUE","SHALER AVENUE","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
49033,"64 STREET","CATALPA AVENUE","SHALER AVENUE","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
49036,"SHALER AVENUE","64 STREET","CYPRESS HILLS STREET","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
49036,"SHALER AVENUE","64 STREET","CYPRESS HILLS STREET","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
49044,"64 STREET","68 AVENUE","DEAD END","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
49046,"64 STREET","68 AVENUE","CATALPA AVENUE","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
49046,"64 STREET","68 AVENUE","CATALPA AVENUE","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
49053,"65 STREET","68 AVENUE","CATALPA AVENUE","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
49057,"64 STREET","GATES AVENUE","PALMETTO STREET","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
117905,"65 STREET","70 AVENUE","LONG ISLAND RAILROAD","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
117906,"65 STREET","LONG ISLAND RAILROAD","LONG ISLAND RAILROAD","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
117907,"65 STREET","LONG ISLAND RAILROAD","SHALER AVENUE","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
73573,"60 ROAD","60 LANE","60 STREET","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
73573,"60 ROAD","60 LANE","60 STREET","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
73580,"60 ROAD","60 LANE","FRESH POND ROAD","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
73580,"60 ROAD","60 LANE","FRESH POND ROAD","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
73652,"61 STREET","54 AVENUE","62 STREET","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
130053,"53 AVENUE","62 STREET","64 STREET","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
130073,"53 AVENUE","62 STREET","MAURICE AVENUE","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
74335,"LONG ISLAND EXPRESSWAY","58 ROAD","58 ROAD","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
75225,"85 STREET","61 ROAD","DRY HARBOR ROAD","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
75225,"85 STREET","61 ROAD","DRY HARBOR ROAD","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
74105,"67 STREET","61 ROAD","ELIOT AVENUE","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
74108,"60 ROAD","68 STREET","69 STREET","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
130040,"63 PLACE","53 DRIVE","54 AVENUE","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
130051,"53 AVENUE","62 STREET","64 STREET","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
130051,"53 AVENUE","62 STREET","64 STREET","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
130052,"53 AVENUE","62 STREET","64 STREET","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
130052,"53 AVENUE","62 STREET","64 STREET","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
130244,"62 AVENUE","77 PLACE","77 STREET","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
130244,"62 AVENUE","77 PLACE","77 STREET","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
175038,"61 ROAD","85 STREET","BEND","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
175038,"61 ROAD","85 STREET","BEND","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
175039,"61 ROAD","ALDERTON STREET","BEND","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
49322,"69 STREET","76 AVENUE","COOPER AVENUE","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
130108,"CLARAN COURT","65 PLACE","DEAD END","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
49061,"64 STREET","MADISON STREET","WOODBINE STREET","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
174849,"58 ROAD","71 STREET","PEDESTRIAN OVERPASS","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
128803,"60 LANE","71 AVENUE","MYRTLE AVENUE","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
130053,"53 AVENUE","62 STREET","64 STREET","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
130060,"63 STREET","53 DRIVE","64 STREET","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
130060,"63 STREET","53 DRIVE","64 STREET","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
130073,"53 AVENUE","62 STREET","MAURICE AVENUE","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
130074,"53 AVENUE","62 STREET","MAURICE AVENUE","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
130246,"62 AVENUE","77 PLACE","78 STREET","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
130247,"62 AVENUE","78 STREET","79 STREET","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
130329,"61 ROAD","84 STREET","CALDWELL AVENUE","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
130329,"61 ROAD","84 STREET","CALDWELL AVENUE","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
48770,"60 PLACE","GATES AVENUE","LINDEN STREET","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
48770,"60 PLACE","GATES AVENUE","LINDEN STREET","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
48771,"LINDEN STREET","60 PLACE","FRESH POND ROAD","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
48771,"LINDEN STREET","60 PLACE","FRESH POND ROAD","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
135733,"63 STREET","53 DRIVE","64 STREET","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
49073,"65 PLACE","ADMIRAL AVENUE","METROPOLITAN AVENUE","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
73655,"61 STREET","53 DRIVE","62 STREET","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
174850,"58 ROAD","74 STREET","PEDESTRIAN OVERPASS","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
174850,"58 ROAD","74 STREET","PEDESTRIAN OVERPASS","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
186872,"63 STREET","53 DRIVE","64 STREET","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
186872,"63 STREET","53 DRIVE","64 STREET","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
45502,"60 ROAD","59 PLACE","60 STREET","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
48554,"CORNELIA STREET","MYRTLE AVENUE","SENECA AVENUE","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
48554,"CORNELIA STREET","MYRTLE AVENUE","SENECA AVENUE","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
48584,"CORNELIA STREET","ONDERDONK AVENUE","WOODWARD AVENUE","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
48584,"CORNELIA STREET","ONDERDONK AVENUE","WOODWARD AVENUE","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
48618,"LINDEN STREET","60 PLACE","FOREST AVENUE","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
48618,"LINDEN STREET","60 PLACE","FOREST AVENUE","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
48631,"60 PLACE","BLEECKER STREET","METROPOLITAN AVENUE","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
48727,"CORNELIA STREET","FOREST AVENUE","WOODWARD AVENUE","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
48727,"CORNELIA STREET","FOREST AVENUE","WOODWARD AVENUE","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
48743,"CATALPA AVENUE","60 STREET","FOREST AVENUE","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
48743,"CATALPA AVENUE","60 STREET","FOREST AVENUE","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
48760,"60 PLACE","MADISON STREET","WOODBINE STREET","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
48760,"60 PLACE","MADISON STREET","WOODBINE STREET","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
48766,"60 PLACE","MADISON STREET","PUTNAM AVENUE","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
48766,"60 PLACE","MADISON STREET","PUTNAM AVENUE","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
48768,"60 PLACE","GROVE STREET","LINDEN STREET","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
48768,"60 PLACE","GROVE STREET","LINDEN STREET","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
48772,"60 PLACE","GATES AVENUE","PALMETTO STREET","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
175039,"61 ROAD","ALDERTON STREET","BEND","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
48772,"60 PLACE","GATES AVENUE","PALMETTO STREET","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
48775,"60 PLACE","PALMETTO STREET","WOODBINE STREET","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
48778,"60 PLACE","BLEECKER STREET","MENAHAN STREET","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
48778,"60 PLACE","BLEECKER STREET","MENAHAN STREET","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
48780,"60 PLACE","BLEECKER STREET","METROPOLITAN AVENUE","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
48780,"60 PLACE","BLEECKER STREET","METROPOLITAN AVENUE","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
48782,"60 PLACE","GROVE STREET","MENAHAN STREET","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
48782,"60 PLACE","GROVE STREET","MENAHAN STREET","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
48889,"60 LANE","68 ROAD","CATALPA AVENUE","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
48891,"60 LANE","69 AVENUE","CATALPA AVENUE","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
48892,"CATALPA AVENUE","60 LANE","FRESH POND ROAD","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
48895,"60 LANE","70 AVENUE","71 AVENUE","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
48902,"60 LANE","67 AVENUE","68 AVENUE","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
48904,"60 LANE","68 AVENUE","68 ROAD","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
48918,"LINDEN STREET","64 STREET","FRESH POND ROAD","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
48918,"LINDEN STREET","64 STREET","FRESH POND ROAD","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
48922,"PALMETTO STREET","64 STREET","FRESH POND ROAD","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
48922,"PALMETTO STREET","64 STREET","FRESH POND ROAD","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
49030,"62 STREET","CATALPA AVENUE","CYPRESS HILLS STREET","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
49038,"SHALER AVENUE","64 PLACE","64 STREET","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
49038,"SHALER AVENUE","64 PLACE","64 STREET","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
49041,"62 STREET","68 AVENUE","DEAD END","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
49041,"62 STREET","68 AVENUE","DEAD END","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
49042,"62 STREET","68 AVENUE","CATALPA AVENUE","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
49042,"62 STREET","68 AVENUE","CATALPA AVENUE","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
49049,"64 PLACE","68 AVENUE","CATALPA AVENUE","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
49049,"64 PLACE","68 AVENUE","CATALPA AVENUE","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
49053,"65 STREET","68 AVENUE","CATALPA AVENUE","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
49059,"64 STREET","PALMETTO STREET","WOODBINE STREET","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
49059,"64 STREET","PALMETTO STREET","WOODBINE STREET","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
49060,"PALMETTO STREET","64 STREET","TRAFFIC AVENUE","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
49073,"65 PLACE","ADMIRAL AVENUE","METROPOLITAN AVENUE","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
49154,"SHALER AVENUE","64 PLACE","65 STREET","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
49177,"65 PLACE","68 AVENUE","DEAD END","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
49178,"65 PLACE","68 AVENUE","CATALPA AVENUE","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
49178,"65 PLACE","68 AVENUE","CATALPA AVENUE","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
49232,"67 STREET","70 AVENUE","CENTRAL AVENUE","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
49232,"67 STREET","70 AVENUE","CENTRAL AVENUE","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
49234,"67 STREET","CENTRAL AVENUE","MYRTLE AVENUE","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
49234,"67 STREET","CENTRAL AVENUE","MYRTLE AVENUE","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
49314,"68 STREET","COOPER AVENUE","MYRTLE AVENUE","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
49314,"68 STREET","COOPER AVENUE","MYRTLE AVENUE","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
49322,"69 STREET","76 AVENUE","COOPER AVENUE","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
49325,"76 AVENUE","69 PLACE","69 STREET","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
49325,"76 AVENUE","69 PLACE","69 STREET","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
49345,"69 PLACE","70 AVENUE","OTTO ROAD","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
49345,"69 PLACE","70 AVENUE","OTTO ROAD","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
49347,"69 PLACE","70 AVENUE","CENTRAL AVENUE","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
49347,"69 PLACE","70 AVENUE","CENTRAL AVENUE","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
49382,"69 PLACE","76 AVENUE","COOPER AVENUE","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
49382,"69 PLACE","76 AVENUE","COOPER AVENUE","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
49385,"69 PLACE","76 AVENUE","CYPRES HILL CEMETERY BOUNDARY","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
49385,"69 PLACE","76 AVENUE","CYPRES HILL CEMETERY BOUNDARY","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
49386,"70 STREET","COOPER AVENUE","CYPRES HILL CEMETERY BOUNDARY","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
49386,"70 STREET","COOPER AVENUE","CYPRES HILL CEMETERY BOUNDARY","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
49420,"72 STREET","EDSALL AVENUE","CENTRAL AVENUE","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
49420,"72 STREET","EDSALL AVENUE","CENTRAL AVENUE","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
130247,"62 AVENUE","78 STREET","79 STREET","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
73652,"61 STREET","54 AVENUE","62 STREET","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
73655,"61 STREET","53 DRIVE","62 STREET","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
73805,"63 STREET","54 AVENUE","BORDEN AVENUE","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
73807,"63 STREET","54 AVENUE","BEND","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
73807,"63 STREET","54 AVENUE","BEND","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
73811,"64 STREET","55 AVENUE","BORDEN AVENUE","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
73811,"64 STREET","55 AVENUE","BORDEN AVENUE","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
73824,"63 STREET","53 DRIVE","BEND","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
73824,"63 STREET","53 DRIVE","BEND","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
74101,"67 STREET","61 DRIVE","61 ROAD","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
74102,"61 ROAD","67 STREET","68 STREET","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
74121,"59 DRIVE","68 STREET","69 STREET","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
74296,"68 STREET","61 ROAD","ELIOT AVENUE","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
74324,"LONG ISLAND EXPRESSWAY","58 ROAD","58 ROAD","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
74324,"LONG ISLAND EXPRESSWAY","58 ROAD","58 ROAD","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
74335,"LONG ISLAND EXPRESSWAY","58 ROAD","58 ROAD","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
74458,"62 ROAD","69 PLACE","69 STREET","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
74458,"62 ROAD","69 PLACE","69 STREET","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
74460,"62 DRIVE","69 PLACE","69 STREET","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
74460,"62 DRIVE","69 PLACE","69 STREET","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
75208,"61 ROAD","84 PLACE","84 STREET","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
75208,"61 ROAD","84 PLACE","84 STREET","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
75221,"84 PLACE","61 ROAD","DRY HARBOR ROAD","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
75221,"84 PLACE","61 ROAD","DRY HARBOR ROAD","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
75222,"61 ROAD","84 PLACE","85 STREET","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
75222,"61 ROAD","84 PLACE","85 STREET","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
75223,"85 STREET","61 ROAD","ELIOT AVENUE","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
75223,"85 STREET","61 ROAD","ELIOT AVENUE","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
48893,"60 LANE","69 AVENUE","70 AVENUE","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
74121,"59 DRIVE","68 STREET","69 STREET","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
74288,"61 DRIVE","67 STREET","68 STREET","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
74288,"61 DRIVE","67 STREET","68 STREET","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
74289,"68 STREET","61 DRIVE","61 ROAD","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
130328,"61 ROAD","84 STREET","CALDWELL AVENUE","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE PAVING"
49044,"64 STREET","68 AVENUE","DEAD END","Q",2017-09-18,2017-10-31,"DOT IN-HOUSE MILLING"
